,uid,reg_date,device,gender,country,age,Flag
953,75694107.0,2017-12-07T00:00:00Z,iOS,F,BRA,32,Control
958,97799099.0,2017-12-04T00:00:00Z,and,F,USA,15,Control
959,78322707.0,2017-09-02T00:00:00Z,iOS,M,TUR,20,Control
960,53853803.0,2016-11-17T00:00:00Z,and,F,BRA,30,Control
962,16789215.0,2017-09-11T00:00:00Z,and,M,BRA,16,Control
965,67550454.0,2015-04-07T00:00:00Z,and,M,TUR,25,Control
969,54891988.0,2017-03-30T00:00:00Z,iOS,F,USA,28,Control
970,85141989.0,2017-03-19T00:00:00Z,and,F,TUR,16,Control
971,78886373.0,2017-05-19T00:00:00Z,and,M,FRA,21,Control
973,69707081.0,2017-08-11T00:00:00Z,and,M,USA,38,Control
975,79081979.0,2017-08-04T00:00:00Z,and,F,USA,42,Control
976,24309307.0,2018-01-24T00:00:00Z,and,F,CAN,16,Control
979,76251365.0,2017-12-14T00:00:00Z,iOS,F,BRA,29,Control
980,90652996.0,2018-01-29T00:00:00Z,and,F,USA,59,Control
981,89883391.0,2017-06-07T00:00:00Z,and,M,BRA,41,Control
982,83658265.0,2017-09-21T00:00:00Z,iOS,F,USA,23,Control
983,46277283.0,2018-01-31T00:00:00Z,and,F,USA,30,Control
985,88065487.0,2017-12-04T00:00:00Z,iOS,F,BRA,20,Control
987,81669600.0,2018-02-12T00:00:00Z,iOS,F,BRA,27,Control
988,87095144.0,2016-05-04T00:00:00Z,iOS,F,BRA,40,Control
990,21929966.0,2017-12-23T00:00:00Z,and,F,BRA,22,Control
992,89664365.0,2016-12-13T00:00:00Z,iOS,M,USA,49,Control
993,54011529.0,2016-05-18T00:00:00Z,iOS,F,BRA,41,Control
995,54165371.0,2017-09-13T00:00:00Z,and,F,BRA,15,Control
997,23614904.0,2016-06-12T00:00:00Z,and,F,TUR,29,Control
998,40708522.0,2017-05-14T00:00:00Z,iOS,M,USA,18,Control
999,57840579.0,2017-08-24T00:00:00Z,iOS,M,USA,27,Control
1000,55914004.0,2016-04-13T00:00:00Z,and,M,BRA,26,Control
1001,18437154.0,2017-03-24T00:00:00Z,iOS,M,USA,15,Control
1002,26147160.0,2017-11-09T00:00:00Z,iOS,F,USA,15,Control
1003,36328722.0,2016-05-19T00:00:00Z,and,M,USA,16,Control
1004,13238554.0,2018-01-04T00:00:00Z,and,M,USA,26,Control
1005,12988212.0,2018-02-15T00:00:00Z,and,M,USA,17,Control
1010,39731458.0,2017-07-03T00:00:00Z,and,F,CAN,16,Control
1012,14686221.0,2015-11-09T00:00:00Z,iOS,F,USA,16,Control
1017,93584798.0,2018-01-21T00:00:00Z,iOS,M,TUR,23,Control
1019,41440814.0,2017-10-22T00:00:00Z,and,M,BRA,25,Control
1020,30143532.0,2017-05-06T00:00:00Z,iOS,M,BRA,18,Control
1021,15786970.0,2017-04-29T00:00:00Z,iOS,M,USA,37,Control
1022,20070540.0,2016-08-12T00:00:00Z,and,F,FRA,20,Control
1023,30198948.0,2017-11-24T00:00:00Z,and,F,USA,19,Control
1024,20208378.0,2018-03-02T00:00:00Z,iOS,F,TUR,16,Control
1040,72749099.0,2017-12-10T00:00:00Z,iOS,F,USA,84,Control
1044,66410644.0,2018-01-25T00:00:00Z,and,M,BRA,15,Control
1045,25790840.0,2017-07-24T00:00:00Z,and,M,USA,32,Control
1046,54470145.0,2016-03-16T00:00:00Z,iOS,F,USA,22,Control
1047,91361870.0,2017-09-13T00:00:00Z,and,F,USA,26,Control
1054,43076855.0,2018-02-26T00:00:00Z,iOS,F,USA,20,Control
1055,56723094.0,2015-10-23T00:00:00Z,and,M,USA,27,Control
1059,90494812.0,2016-10-10T00:00:00Z,and,F,DEU,17,Control
1060,73186911.0,2018-02-19T00:00:00Z,and,F,FRA,17,Control
1061,87774409.0,2017-11-12T00:00:00Z,and,M,USA,23,Control
1063,47156362.0,2017-12-05T00:00:00Z,iOS,F,DEU,38,Control
1064,76023761.0,2018-01-04T00:00:00Z,iOS,F,TUR,30,Control
1065,39518511.0,2016-07-24T00:00:00Z,iOS,M,USA,20,Control
1067,13567378.0,2017-11-11T00:00:00Z,iOS,F,BRA,15,Control
1069,42501429.0,2017-07-17T00:00:00Z,and,F,BRA,25,Control
1071,52131364.0,2016-10-20T00:00:00Z,iOS,M,USA,18,Control
1072,86881969.0,2017-04-11T00:00:00Z,and,F,FRA,36,Control
1073,74149267.0,2017-12-29T00:00:00Z,and,M,BRA,33,Control
1078,39909110.0,2015-08-25T00:00:00Z,iOS,F,BRA,22,Control
1083,32887954.0,2018-01-28T00:00:00Z,and,F,BRA,32,Control
1085,11602341.0,2018-01-24T00:00:00Z,iOS,F,FRA,20,Control
1087,84808276.0,2018-01-24T00:00:00Z,and,F,USA,38,Control
1090,82240178.0,2017-05-18T00:00:00Z,and,M,USA,23,Control
1092,98926617.0,2017-01-24T00:00:00Z,iOS,F,DEU,29,Control
1093,91069040.0,2018-03-03T00:00:00Z,and,M,FRA,18,Control
1094,13190366.0,2018-03-14T00:00:00Z,and,F,DEU,54,Control
1100,16376775.0,2017-09-05T00:00:00Z,iOS,F,DEU,16,Control
1103,67829575.0,2018-02-22T00:00:00Z,and,M,BRA,32,Control
1107,80730171.0,2018-01-07T00:00:00Z,and,F,FRA,28,Control
1108,34961801.0,2016-08-04T00:00:00Z,and,F,FRA,16,Control
1111,67173457.0,2018-02-04T00:00:00Z,and,F,USA,18,Control
1115,18349122.0,2018-03-03T00:00:00Z,iOS,M,DEU,20,Control
1117,89427888.0,2017-07-13T00:00:00Z,and,M,USA,30,Control
1125,23939995.0,2017-06-14T00:00:00Z,iOS,F,TUR,26,Control
1126,42742113.0,2017-08-19T00:00:00Z,and,F,BRA,15,Control
1129,18719111.0,2017-12-17T00:00:00Z,and,F,USA,18,Control
1136,96711552.0,2016-12-15T00:00:00Z,and,M,USA,38,Control
1141,68696887.0,2017-08-31T00:00:00Z,and,M,USA,27,Control
1142,64152635.0,2017-02-04T00:00:00Z,iOS,F,USA,17,Control
1145,73693300.0,2018-03-18T00:00:00Z,iOS,M,BRA,28,Control
1146,88058129.0,2017-08-25T00:00:00Z,and,M,TUR,24,Control
1148,25662144.0,2017-08-21T00:00:00Z,and,F,FRA,28,Control
1149,20528695.0,2017-11-07T00:00:00Z,iOS,F,BRA,52,Control
1151,12528817.0,2016-08-17T00:00:00Z,iOS,M,BRA,17,Control
1152,66311750.0,2018-03-01T00:00:00Z,and,F,BRA,37,Control
1154,55318988.0,2017-10-27T00:00:00Z,iOS,M,CAN,27,Control
1158,55459806.0,2017-12-29T00:00:00Z,iOS,M,USA,23,Control
1159,27776841.0,2018-03-18T00:00:00Z,iOS,M,USA,21,Control
1160,93775161.0,2017-12-07T00:00:00Z,iOS,M,BRA,15,Control
1162,92598846.0,2017-10-19T00:00:00Z,and,F,BRA,28,Control
1163,69530256.0,2017-07-18T00:00:00Z,iOS,F,USA,29,Control
1164,68845377.0,2017-11-21T00:00:00Z,and,F,USA,16,Control
1165,90266347.0,2017-08-22T00:00:00Z,iOS,F,BRA,25,Control
1168,86916484.0,2017-11-18T00:00:00Z,iOS,M,TUR,27,Control
1169,55280470.0,2017-10-25T00:00:00Z,and,F,USA,30,Control
1171,32107578.0,2017-11-07T00:00:00Z,and,M,FRA,25,Control
1173,94044407.0,2018-02-26T00:00:00Z,and,M,USA,25,Control
1174,12280885.0,2017-02-04T00:00:00Z,and,F,USA,20,Control
1179,75635774.0,2017-11-06T00:00:00Z,iOS,F,USA,22,Control
1182,72267850.0,2017-11-28T00:00:00Z,iOS,F,TUR,22,Control
1187,46153460.0,2018-02-11T00:00:00Z,and,F,USA,42,Control
1194,27924868.0,2017-12-13T00:00:00Z,and,F,USA,15,Control
1199,45740556.0,2018-02-24T00:00:00Z,iOS,M,USA,18,Control
1201,38788089.0,2016-10-18T00:00:00Z,iOS,M,USA,18,Control
1203,86878321.0,2016-02-24T00:00:00Z,and,F,BRA,18,Control
1204,67557207.0,2016-05-14T00:00:00Z,and,M,TUR,25,Control
1211,41725742.0,2018-02-21T00:00:00Z,iOS,M,BRA,40,Control
1214,24300127.0,2018-03-13T00:00:00Z,and,F,BRA,45,Control
1218,25382865.0,2016-08-10T00:00:00Z,iOS,F,BRA,43,Control
1220,84541993.0,2018-03-10T00:00:00Z,and,F,USA,28,Control
1221,84373293.0,2018-01-14T00:00:00Z,and,F,USA,27,Control
1222,94950568.0,2016-09-20T00:00:00Z,iOS,M,USA,27,Control
1226,20321845.0,2017-10-07T00:00:00Z,iOS,F,USA,17,Control
1227,26100641.0,2016-10-28T00:00:00Z,iOS,M,USA,21,Control
1228,46582983.0,2017-08-18T00:00:00Z,iOS,F,BRA,16,Control
1229,37796634.0,2018-03-01T00:00:00Z,and,M,TUR,24,Control
1230,99955988.0,2017-10-23T00:00:00Z,and,M,USA,15,Control
1232,50988963.0,2018-03-13T00:00:00Z,and,F,BRA,21,Control
1234,75265325.0,2016-03-14T00:00:00Z,and,M,USA,43,Control
1235,71923415.0,2018-01-18T00:00:00Z,iOS,F,USA,20,Control
1236,44779853.0,2017-12-25T00:00:00Z,and,F,USA,46,Control
1237,13058901.0,2016-06-03T00:00:00Z,and,M,USA,51,Control
1240,34075237.0,2016-04-04T00:00:00Z,and,M,DEU,19,Control
1244,72232713.0,2018-02-28T00:00:00Z,and,F,USA,19,Control
1250,24562043.0,2017-11-18T00:00:00Z,iOS,F,FRA,23,Control
1251,89989748.0,2018-01-09T00:00:00Z,and,F,USA,19,Control
1255,28089939.0,2016-10-05T00:00:00Z,and,F,BRA,15,Control
1256,33755364.0,2017-11-13T00:00:00Z,iOS,M,TUR,30,Control
1257,38279788.0,2018-02-23T00:00:00Z,iOS,M,BRA,15,Control
1258,59998222.0,2018-02-22T00:00:00Z,and,F,BRA,25,Control
1260,11605476.0,2016-07-06T00:00:00Z,iOS,M,FRA,26,Control
1261,19707138.0,2017-12-22T00:00:00Z,iOS,M,DEU,49,Control
1262,76398967.0,2017-10-31T00:00:00Z,and,F,BRA,15,Control
1264,69899124.0,2017-09-12T00:00:00Z,iOS,F,TUR,15,Control
1265,88993721.0,2017-10-02T00:00:00Z,iOS,F,BRA,17,Control
1267,35448943.0,2017-09-23T00:00:00Z,and,M,USA,21,Control
1268,22358793.0,2017-09-12T00:00:00Z,and,M,USA,27,Control
1271,47579258.0,2017-03-12T00:00:00Z,iOS,M,BRA,16,Control
1272,15293553.0,2017-10-11T00:00:00Z,and,M,BRA,15,Control
1274,11165603.0,2017-11-01T00:00:00Z,iOS,F,DEU,54,Control
1275,71982192.0,2017-01-11T00:00:00Z,and,F,CAN,16,Control
1280,22927953.0,2015-12-26T00:00:00Z,and,M,BRA,28,Control
1281,98120930.0,2016-05-04T00:00:00Z,and,F,USA,27,Control
1284,63013222.0,2017-06-16T00:00:00Z,iOS,F,USA,16,Control
1285,40961936.0,2018-01-12T00:00:00Z,and,F,BRA,18,Control
1287,66194791.0,2017-03-23T00:00:00Z,and,M,TUR,37,Control
1288,74461412.0,2018-01-13T00:00:00Z,and,F,USA,16,Control
1292,66897816.0,2017-08-28T00:00:00Z,and,M,DEU,32,Control
1295,81125073.0,2016-10-02T00:00:00Z,and,M,BRA,17,Control
1300,75684853.0,2018-01-23T00:00:00Z,and,M,BRA,18,Control
1302,30654960.0,2018-03-08T00:00:00Z,and,F,BRA,17,Control
1304,55884310.0,2017-02-13T00:00:00Z,and,M,FRA,31,Control
1305,80465741.0,2016-02-29T00:00:00Z,iOS,F,USA,22,Control
1313,93302920.0,2016-05-06T00:00:00Z,iOS,F,USA,20,Control
1320,50621881.0,2016-01-20T00:00:00Z,and,F,BRA,25,Control
1323,89675125.0,2017-01-19T00:00:00Z,and,F,BRA,30,Control
1328,28449034.0,2018-02-18T00:00:00Z,and,M,BRA,61,Control
1334,91377790.0,2016-12-14T00:00:00Z,iOS,F,FRA,29,Control
1335,91436059.0,2016-04-28T00:00:00Z,iOS,M,TUR,25,Control
1336,90544822.0,2017-01-18T00:00:00Z,and,M,CAN,17,Control
1337,65639981.0,2016-05-06T00:00:00Z,iOS,F,USA,24,Control
1341,75007032.0,2018-02-28T00:00:00Z,iOS,F,TUR,17,Control
1343,11340640.0,2018-03-16T00:00:00Z,iOS,F,DEU,24,Control
1344,85140830.0,2018-03-17T00:00:00Z,and,F,USA,15,Control
1347,69416447.0,2015-06-07T00:00:00Z,and,F,USA,17,Control
1348,57539744.0,2017-04-22T00:00:00Z,iOS,M,USA,15,Control
1349,56316898.0,2017-03-19T00:00:00Z,iOS,F,USA,27,Control
1350,52830674.0,2017-12-11T00:00:00Z,and,F,USA,25,Control
1360,33491323.0,2018-01-24T00:00:00Z,iOS,M,CAN,15,Control
1365,87477309.0,2016-10-07T00:00:00Z,and,M,DEU,18,Control
1368,92098052.0,2016-05-17T00:00:00Z,iOS,M,USA,15,Control
1370,57781058.0,2016-09-10T00:00:00Z,and,F,FRA,20,Control
1371,92635714.0,2016-03-05T00:00:00Z,iOS,M,CAN,26,Control
1372,97005577.0,2015-09-23T00:00:00Z,and,M,DEU,15,Control
1374,31193773.0,2017-12-31T00:00:00Z,and,M,FRA,17,Control
1375,22669856.0,2018-03-08T00:00:00Z,iOS,M,USA,37,Control
1377,42020142.0,2018-03-02T00:00:00Z,and,M,USA,17,Control
1378,61137497.0,2017-07-20T00:00:00Z,iOS,M,USA,24,Control
1380,35110407.0,2016-06-24T00:00:00Z,iOS,M,USA,28,Control
1381,87589275.0,2016-09-22T00:00:00Z,and,F,USA,16,Control
1382,71077450.0,2018-03-13T00:00:00Z,and,F,BRA,26,Control
1383,48524469.0,2018-02-06T00:00:00Z,and,M,BRA,30,Control
1390,31972563.0,2016-12-26T00:00:00Z,iOS,F,BRA,17,Control
1393,78551139.0,2017-07-05T00:00:00Z,and,M,FRA,21,Control
1396,93472324.0,2015-06-28T00:00:00Z,iOS,F,CAN,19,Control
1398,48988252.0,2017-06-04T00:00:00Z,and,F,DEU,18,Control
1399,37982925.0,2018-01-06T00:00:00Z,and,F,TUR,37,Control
1401,98425020.0,2018-01-14T00:00:00Z,and,M,BRA,23,Control
1403,83206239.0,2017-06-01T00:00:00Z,and,M,USA,23,Control
1404,47586683.0,2017-05-20T00:00:00Z,and,F,TUR,19,Control
1409,30000965.0,2016-12-13T00:00:00Z,iOS,F,USA,27,Control
1413,70972894.0,2016-07-03T00:00:00Z,and,F,USA,25,Control
1415,64246573.0,2017-03-21T00:00:00Z,and,F,BRA,36,Control
1421,83040813.0,2018-02-20T00:00:00Z,and,F,DEU,15,Control
1422,94035387.0,2017-03-27T00:00:00Z,and,M,USA,27,Control
1426,96863995.0,2018-01-28T00:00:00Z,and,F,BRA,19,Control
1427,86853415.0,2018-03-07T00:00:00Z,iOS,M,USA,16,Control
1429,25733736.0,2017-12-25T00:00:00Z,and,F,BRA,35,Control
1431,74612750.0,2018-01-15T00:00:00Z,iOS,F,DEU,21,Control
1432,85449882.0,2018-03-14T00:00:00Z,iOS,M,USA,41,Control
1434,12464486.0,2017-08-24T00:00:00Z,and,F,USA,23,Control
1436,61446336.0,2016-04-01T00:00:00Z,and,M,USA,71,Control
1438,22441068.0,2015-08-31T00:00:00Z,and,F,BRA,15,Control
1439,58671709.0,2018-02-06T00:00:00Z,iOS,M,USA,31,Control
1440,28586018.0,2017-08-24T00:00:00Z,iOS,F,USA,28,Control
1441,89525798.0,2017-11-29T00:00:00Z,and,F,BRA,59,Control
1443,26313992.0,2017-11-09T00:00:00Z,iOS,M,BRA,33,Control
1445,91889795.0,2016-01-09T00:00:00Z,and,F,USA,21,Control
1449,14992114.0,2018-03-01T00:00:00Z,and,M,CAN,28,Control
1451,48263091.0,2017-01-10T00:00:00Z,and,F,USA,43,Control
1452,11419467.0,2016-02-27T00:00:00Z,and,M,USA,17,Control
1454,32778349.0,2017-12-02T00:00:00Z,iOS,M,FRA,21,Control
1459,87242646.0,2017-04-01T00:00:00Z,and,F,USA,31,Control
1461,95630567.0,2017-06-09T00:00:00Z,iOS,F,BRA,17,Control
1462,69258840.0,2018-01-08T00:00:00Z,iOS,F,FRA,20,Control
1467,80849293.0,2017-08-04T00:00:00Z,and,M,USA,16,Control
1468,96515921.0,2016-01-21T00:00:00Z,and,M,CAN,20,Control
1477,79205776.0,2017-12-19T00:00:00Z,and,F,BRA,23,Control
1478,61248427.0,2017-04-15T00:00:00Z,iOS,F,USA,17,Control
1481,40033822.0,2016-08-07T00:00:00Z,and,F,USA,21,Control
1483,45458870.0,2017-11-07T00:00:00Z,and,F,BRA,15,Control
1489,35238525.0,2017-05-18T00:00:00Z,iOS,M,BRA,26,Control
1495,53621039.0,2016-05-26T00:00:00Z,and,F,USA,36,Control
1497,68439858.0,2017-05-29T00:00:00Z,and,F,USA,26,Control
1500,68262296.0,2018-03-06T00:00:00Z,iOS,M,TUR,24,Control
1502,29052283.0,2016-09-11T00:00:00Z,iOS,M,USA,16,Control
1503,37705356.0,2017-05-09T00:00:00Z,and,M,USA,39,Control
1506,73261480.0,2015-04-25T00:00:00Z,and,M,USA,35,Control
1507,58121688.0,2017-04-05T00:00:00Z,iOS,M,DEU,27,Control
1512,84322476.0,2018-02-03T00:00:00Z,iOS,F,BRA,23,Control
1514,67673105.0,2017-12-14T00:00:00Z,and,M,USA,18,Control
1515,35828180.0,2017-01-07T00:00:00Z,iOS,F,DEU,15,Control
1522,13314101.0,2017-08-12T00:00:00Z,iOS,M,DEU,41,Control
1523,42747672.0,2016-03-27T00:00:00Z,and,F,BRA,15,Control
1524,63271203.0,2016-05-29T00:00:00Z,iOS,M,BRA,40,Control
1525,26968985.0,2016-05-23T00:00:00Z,and,F,USA,17,Control
1526,25078073.0,2017-01-08T00:00:00Z,iOS,F,USA,21,Control
1529,81049817.0,2018-01-14T00:00:00Z,and,F,USA,24,Control
1530,29711652.0,2018-03-18T00:00:00Z,and,F,BRA,18,Control
1532,21851540.0,2017-05-08T00:00:00Z,iOS,F,USA,17,Control
1533,79702982.0,2017-09-12T00:00:00Z,iOS,F,DEU,16,Control
1534,36796322.0,2018-03-12T00:00:00Z,iOS,M,USA,24,Control
1536,42338726.0,2016-07-05T00:00:00Z,and,M,BRA,39,Control
1539,55152272.0,2017-09-05T00:00:00Z,and,F,DEU,17,Control
1544,53433459.0,2018-02-12T00:00:00Z,and,F,USA,22,Control
1546,82826042.0,2016-10-11T00:00:00Z,and,F,BRA,16,Control
1548,27236419.0,2016-02-21T00:00:00Z,iOS,M,USA,20,Control
1549,24565859.0,2016-01-19T00:00:00Z,and,M,BRA,17,Control
1552,80160033.0,2017-10-16T00:00:00Z,iOS,M,DEU,17,Control
1554,40567393.0,2017-07-30T00:00:00Z,and,F,USA,16,Control
1555,25069164.0,2018-02-28T00:00:00Z,and,F,DEU,19,Control
1559,19880662.0,2018-03-02T00:00:00Z,and,F,BRA,38,Control
1561,58524668.0,2018-01-19T00:00:00Z,and,M,BRA,55,Control
1562,98332989.0,2016-11-02T00:00:00Z,and,M,BRA,24,Control
1564,94352402.0,2018-01-07T00:00:00Z,and,M,BRA,36,Control
1566,57749501.0,2016-04-04T00:00:00Z,iOS,M,BRA,19,Control
1567,18255240.0,2017-12-03T00:00:00Z,and,M,BRA,23,Control
1574,67652299.0,2016-10-10T00:00:00Z,and,F,USA,24,Control
1575,71435166.0,2016-11-16T00:00:00Z,and,M,BRA,15,Control
1576,39742833.0,2016-06-24T00:00:00Z,iOS,F,BRA,19,Control
1580,85509805.0,2017-11-13T00:00:00Z,and,M,USA,16,Control
1585,54631975.0,2016-03-11T00:00:00Z,and,F,BRA,23,Control
1586,21774369.0,2017-05-24T00:00:00Z,iOS,M,USA,34,Control
1587,46315499.0,2017-01-12T00:00:00Z,and,M,USA,18,Control
1588,79683743.0,2017-06-11T00:00:00Z,and,F,CAN,15,Control
1596,62298069.0,2018-03-15T00:00:00Z,iOS,F,TUR,15,Control
1597,71334425.0,2017-07-04T00:00:00Z,and,F,USA,47,Control
1600,66233331.0,2018-03-14T00:00:00Z,iOS,F,TUR,23,Control
1602,11211603.0,2017-03-20T00:00:00Z,iOS,M,USA,16,Control
1608,78726961.0,2015-03-11T00:00:00Z,and,F,BRA,15,Control
1609,84671990.0,2018-02-07T00:00:00Z,iOS,M,USA,40,Control
1610,39014367.0,2017-02-06T00:00:00Z,iOS,M,TUR,20,Control
1616,27793375.0,2016-03-25T00:00:00Z,and,M,USA,20,Control
1620,44940239.0,2016-11-06T00:00:00Z,and,M,BRA,36,Control
1623,21540945.0,2018-01-27T00:00:00Z,iOS,F,DEU,19,Control
1627,76814137.0,2016-10-11T00:00:00Z,iOS,F,USA,39,Control
1629,47278183.0,2016-02-16T00:00:00Z,and,M,USA,32,Control
1632,40688216.0,2017-01-22T00:00:00Z,iOS,M,CAN,19,Control
1636,96857475.0,2017-04-22T00:00:00Z,iOS,F,TUR,26,Control
1638,86376314.0,2017-12-14T00:00:00Z,and,M,BRA,26,Control
1640,19878325.0,2017-01-28T00:00:00Z,and,M,USA,34,Control
1643,79726783.0,2018-01-30T00:00:00Z,and,M,BRA,41,Control
1647,49069608.0,2017-08-08T00:00:00Z,and,F,BRA,23,Control
1648,28725127.0,2016-11-06T00:00:00Z,and,F,USA,37,Control
1649,57232601.0,2017-02-03T00:00:00Z,iOS,F,USA,21,Control
1651,28304895.0,2018-03-14T00:00:00Z,iOS,F,BRA,19,Control
1653,17321048.0,2018-03-10T00:00:00Z,iOS,F,FRA,42,Control
1659,26260584.0,2018-02-17T00:00:00Z,and,F,BRA,37,Control
1661,21017010.0,2017-10-25T00:00:00Z,iOS,F,BRA,20,Control
1664,84679096.0,2016-11-14T00:00:00Z,and,F,BRA,27,Control
1666,57227095.0,2017-09-04T00:00:00Z,iOS,F,USA,17,Control
1669,44244869.0,2018-02-03T00:00:00Z,iOS,F,USA,29,Control
1670,72671943.0,2018-03-13T00:00:00Z,iOS,M,USA,19,Control
1672,96720115.0,2017-10-17T00:00:00Z,and,M,DEU,17,Control
1676,45615472.0,2017-12-20T00:00:00Z,and,M,CAN,28,Control
1678,97092786.0,2015-04-14T00:00:00Z,and,M,DEU,16,Control
1682,19021521.0,2015-11-29T00:00:00Z,and,M,USA,22,Control
1686,82238809.0,2016-07-21T00:00:00Z,and,F,USA,52,Control
1687,54018626.0,2017-04-25T00:00:00Z,iOS,F,USA,60,Control
1688,65055460.0,2017-10-18T00:00:00Z,and,F,USA,38,Control
1692,84796616.0,2016-10-28T00:00:00Z,and,M,USA,21,Control
1696,47968281.0,2016-12-07T00:00:00Z,iOS,F,CAN,30,Control
1697,41081440.0,2017-10-07T00:00:00Z,iOS,M,USA,31,Control
1699,62661186.0,2016-01-08T00:00:00Z,and,M,USA,15,Control
1702,20872115.0,2018-03-15T00:00:00Z,iOS,M,USA,18,Control
1707,38875862.0,2017-03-28T00:00:00Z,and,M,TUR,18,Control
1708,92921275.0,2017-07-01T00:00:00Z,and,F,USA,15,Control
1710,11424304.0,2015-09-20T00:00:00Z,iOS,M,BRA,18,Control
1713,59650076.0,2018-03-18T00:00:00Z,and,M,BRA,35,Control
1715,67099286.0,2018-02-01T00:00:00Z,and,F,TUR,26,Control
1716,57659045.0,2017-12-03T00:00:00Z,and,F,FRA,38,Control
1717,51039685.0,2018-03-15T00:00:00Z,and,F,USA,20,Control
1722,58770762.0,2017-09-19T00:00:00Z,and,M,CAN,15,Control
1728,87497320.0,2018-02-03T00:00:00Z,and,F,USA,21,Control
1730,67121776.0,2017-05-31T00:00:00Z,and,F,BRA,18,Control
1731,92141798.0,2018-03-16T00:00:00Z,iOS,F,TUR,30,Control
1733,87717133.0,2017-06-10T00:00:00Z,iOS,F,USA,35,Control
1737,64817401.0,2018-02-20T00:00:00Z,and,M,USA,28,Control
1746,16739041.0,2017-07-23T00:00:00Z,iOS,F,DEU,20,Control
1747,67127474.0,2017-06-30T00:00:00Z,iOS,F,BRA,23,Control
1754,15559781.0,2015-12-21T00:00:00Z,iOS,M,USA,42,Control
1755,63779646.0,2018-02-04T00:00:00Z,and,M,TUR,27,Control
1756,63940017.0,2016-09-13T00:00:00Z,iOS,F,USA,18,Control
1757,62215632.0,2017-01-10T00:00:00Z,iOS,F,USA,15,Control
1758,12262768.0,2017-07-23T00:00:00Z,and,F,BRA,20,Control
1763,40428172.0,2018-02-11T00:00:00Z,and,F,BRA,16,Control
1764,71858167.0,2016-02-26T00:00:00Z,and,F,USA,18,Control
1766,55905843.0,2016-09-09T00:00:00Z,and,F,FRA,22,Control
1767,52540733.0,2017-11-06T00:00:00Z,iOS,M,BRA,22,Control
1768,27008741.0,2017-11-16T00:00:00Z,and,M,USA,19,Control
1769,98867917.0,2018-03-18T00:00:00Z,iOS,M,FRA,46,Control
1772,16572949.0,2016-05-27T00:00:00Z,iOS,M,BRA,28,Control
1773,97200928.0,2018-01-24T00:00:00Z,iOS,M,BRA,22,Control
1775,23541760.0,2017-02-14T00:00:00Z,and,M,BRA,22,Control
1782,93447886.0,2017-07-28T00:00:00Z,and,M,USA,21,Control
1783,74930120.0,2016-09-27T00:00:00Z,and,F,FRA,15,Control
1787,22409102.0,2017-01-08T00:00:00Z,and,F,BRA,19,Control
1789,68105460.0,2017-03-14T00:00:00Z,and,F,FRA,26,Control
1790,41938837.0,2016-12-26T00:00:00Z,and,F,USA,41,Control
1792,53762555.0,2018-03-04T00:00:00Z,and,F,TUR,20,Control
1794,97521162.0,2017-06-09T00:00:00Z,and,F,TUR,37,Control
1798,44940672.0,2017-08-31T00:00:00Z,iOS,M,BRA,19,Control
1800,65638076.0,2017-12-09T00:00:00Z,and,F,USA,18,Control
1801,42583949.0,2017-08-04T00:00:00Z,and,M,BRA,15,Control
1802,67841020.0,2018-02-05T00:00:00Z,and,F,USA,23,Control
1810,78003926.0,2016-08-23T00:00:00Z,and,F,TUR,20,Control
1815,20737349.0,2018-02-14T00:00:00Z,and,M,DEU,18,Control
1817,63350576.0,2016-04-15T00:00:00Z,iOS,F,USA,20,Control
1822,28486930.0,2017-12-01T00:00:00Z,and,M,USA,16,Control
1823,96410142.0,2017-07-23T00:00:00Z,iOS,M,USA,27,Control
1826,80375795.0,2017-09-28T00:00:00Z,and,M,BRA,54,Control
1827,47475278.0,2017-06-04T00:00:00Z,iOS,F,USA,27,Control
1828,45689507.0,2017-11-19T00:00:00Z,iOS,M,DEU,31,Control
1830,66992812.0,2016-02-12T00:00:00Z,and,F,USA,21,Control
1832,91467598.0,2017-11-14T00:00:00Z,and,M,DEU,29,Control
1833,85204662.0,2015-05-29T00:00:00Z,and,M,BRA,17,Control
1836,38350039.0,2017-12-03T00:00:00Z,and,F,USA,39,Control
1837,96715633.0,2015-09-19T00:00:00Z,and,M,DEU,23,Control
1839,16338168.0,2018-02-02T00:00:00Z,and,M,BRA,28,Control
1840,23934424.0,2018-01-23T00:00:00Z,and,M,USA,19,Control
1841,15054049.0,2017-08-01T00:00:00Z,and,F,USA,18,Control
1842,11324926.0,2017-02-16T00:00:00Z,and,M,USA,18,Control
1845,24641960.0,2017-12-09T00:00:00Z,and,F,USA,31,Control
1847,95842914.0,2017-04-11T00:00:00Z,and,M,USA,57,Control
1848,57644638.0,2017-04-06T00:00:00Z,and,F,USA,20,Control
1853,40087566.0,2016-06-03T00:00:00Z,and,M,BRA,30,Control
1855,43375762.0,2018-02-28T00:00:00Z,iOS,M,USA,19,Control
1859,84060096.0,2018-02-04T00:00:00Z,iOS,F,BRA,35,Control
1861,61020507.0,2016-06-29T00:00:00Z,and,F,USA,24,Control
1862,95236087.0,2018-03-01T00:00:00Z,and,M,BRA,16,Control
1865,87394320.0,2017-09-05T00:00:00Z,and,F,DEU,20,Control
1867,78667654.0,2018-02-04T00:00:00Z,iOS,M,USA,21,Control
